BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,ADJ_LABEL,ADJ_LABEL2,ADJ_LABEL3,ADJ_COMMENTS,ADJ_ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e_0,Q4_2014_AES_Corp_Earnings_Call_0,0,operator,Good morning.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Q4_2014_AES_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e_1,Q4_2014_AES_Corp_Earnings_Call_1,1,operator,My name is Sean.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Q4_2014_AES_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e_2,Q4_2014_AES_Corp_Earnings_Call_2,2,operator,I'll be your conference operator today.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Q4_2014_AES_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e_3,Q4_2014_AES_Corp_Earnings_Call_3,3,operator,"At this time, I'd like to welcome everyone to The AES Corporation's fourth-quarter and full-year 2014 financial review conference call.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Q4_2014_AES_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e_4,Q4_2014_AES_Corp_Earnings_Call_4,4,operator,(Operator Instructions),,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Q4_2014_AES_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e_5,Q4_2014_AES_Corp_Earnings_Call_5,5,operator,"Vice President of Investor Relations, Mr. Ahmed Pasha, you may begin your conference.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Q4_2014_AES_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e_7,Q4_2014_AES_Corp_Earnings_Call_7,7,presentation,"Good morning, and welcome to our fourth quarter and full year 2014 earnings call.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Q4_2014_AES_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e_8,Q4_2014_AES_Corp_Earnings_Call_8,8,presentation,"Our earnings release, presentation, and related financial information are available on our website at AES.com.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Q4_2014_AES_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e_10,Q4_2014_AES_Corp_Earnings_Call_10,10,presentation,There are many factors that may cause future results to differ materially from these statements.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Q4_2014_AES_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e,1a8c41df45bf0481762286d110e55a689672ac6e_11,Q4_2014_AES_Corp_Earnings_Call_11,11,presentation,Please refer to our SEC filings for a discussion of these factors.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Q4_2014_AES_Corp_Earnings_Call
