BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,ADJ_LABEL,ADJ_LABEL2,ADJ_LABEL3,ADJ_COMMENTS,ADJ_ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_0,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_0,0,operator,"Ladies and gentlemen, thank you for standing by.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_1,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_1,1,operator,"Welcome to Garanti Bank's first quarter 2015 financials, our forecast and conference call.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_2,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_2,2,operator,"Our representatives will be Mr. Murat Mergin, Executive Vice President Strategic and Financial Planning and Miss.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_3,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_3,3,operator,"Handan Saygin, Senior Vice President, Investor Relations.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_4,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_4,4,operator,(Operator Instructions).,,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_5,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_5,5,operator,The presentation will now start.,,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_6,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_6,6,operator,"The floor is yours, Mr. Mergin.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_7,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_7,7,presentation,"Good evening everybody, welcome to Garanti Bank first quarter 2015 financials earnings presentation.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_8,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_8,8,presentation,Now I want to kick off as usual with a couple of comments on the macro picture.,,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_9,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_9,9,presentation,First three months of this year have been relatively volatile.,,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_10,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_10,10,presentation,If we look at the global outlook we had ups and downs regarding FED's expected monetary policy decisions.,,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_11,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_11,11,presentation,In January FED's monetary policy normalization was not expected to start in first half of the year.,,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_12,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_12,12,presentation,"Second month that reversed, third month it reversed again, so a lot of volatility.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_13,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_13,13,presentation,You see that reflected on all indicators.,,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_14,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_14,14,presentation,"When we turn to the domestic picture, we've seen the Central Bank hold steady in the last two months of the quarter.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_15,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_15,15,presentation,"But initially in January they took a decision to cut rates, which in a way led to an upward EPS revision for banks, mainly based on expectation of domestic easing, domestic liquidity conditions which in reality did not prevail so far because of the expected general elections which will take place in June.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_16,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_16,16,presentation,"So it has been a tight environment, but the Bank was ready for this environment, experienced in such environment and again very strong recurring performance despite the volatility, uncertainty and of course continued, albeit at a lower pace, regulatory charges.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_17,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_17,17,presentation,"If we look at our Q1 performance compared to Q4 of last year, we defended our NIM quite well through proactive asset pricing and a rather actively managed cost to funding.",,,,,,price_level_other,,,,SRD,price_level_other,,,,YH6,price_level_other,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_18,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_18,18,presentation,"A positive surprise for everyone is the growth in net fees and commissions, despite regulatory pressure.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_19,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_19,19,presentation,You all remember our guidance regarding net fees and commissions.,,,,,,price_level_other,,,,SRD,price_level_other,,,,YH6,price_level_other,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_20,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_20,20,presentation,"We expected flats of single digit contraction maybe because again it is an implementation issue, it's the first year banks are implementing the new draft law on fees.",,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_21,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_21,21,presentation,So we were quite cautious.,,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_22,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_22,22,presentation,We will revise this figure?,,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac,171ec769cb7711181e30c1bd00bf7bd3045474ac_23,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call_23,23,presentation,Most probably post-Q2 we will revise this upwards.,,,,,,no_event,,,,SRD,no_event,,,,YH6,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:19,,earnings call transcript,various,Q1_2015_Turkiye_Garanti_Bankasi_AS_Earnings_Call
