BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_0,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_0,0,operator,Good day and welcome to the Abercrombie & Fitch third-quarter fiscal year 2015 earnings call.,,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_1,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_1,1,operator,Today's conference is being recorded.,,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_2,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_2,2,operator,(Operator Instructions),,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_3,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_3,3,operator,"At this time, I would like to turn the conference over to Brian Logan.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_4,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_4,4,operator,"Mr. Logan, please go ahead.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_5,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_5,5,presentation,Good morning and welcome to our third-quarter earnings call.,,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_6,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_6,6,presentation,"Earlier this morning we released our third-quarter sales and earnings, income statement, balance sheet, store opening and closing summary, and an updated financial history.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_7,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_7,7,presentation,"Please feel free to reference these materials, which are available on our website.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_8,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_8,8,presentation,"Also available on our website is an investor presentation, which we will be referring to in our comments during this call.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_10,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_10,10,presentation,The call is scheduled for one hour.,,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_11,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_11,11,presentation,"Joining me today are Arthur Martinez, Executive Chairman; Jonathan Ramsden, Chief Operating Officer; Joanne Crevoiserat, Chief Financial Officer; Fran Horowitz, Brand President of Hollister; and Christos Angelides, Brand President of A&F and abercrombie kids.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_12,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_12,12,presentation,After our prepared remarks we will be available to take your questions for as long as time permits.,,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7,3449394e3923ffe5f2671c677321f756df0162c7_14,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call_14,14,presentation,With that I hand the call over to Arthur for some opening remarks.,,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q3_2015_Abercrombie_&_Fitch_Co_Earnings_Call
