BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_0,Full_Year_2019_Barloworld_Ltd_Earnings_Call_0,0,presentation,"Good morning, everyone.",,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_1,Full_Year_2019_Barloworld_Ltd_Earnings_Call_1,1,presentation,"Welcome, and thank you very much for joining us this morning for the presentation of Barloworld year-end results.",,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_2,Full_Year_2019_Barloworld_Ltd_Earnings_Call_2,2,presentation,"My name is Zanele Salman, and I'm the Head of Investor Relations at Barloworld.",,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_3,Full_Year_2019_Barloworld_Ltd_Earnings_Call_3,3,presentation,We released our results this morning.,,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_4,Full_Year_2019_Barloworld_Ltd_Earnings_Call_4,4,presentation,"And during the presentation, we will take you through the highlights of the different division and also from a corporate perspective.",,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_5,Full_Year_2019_Barloworld_Ltd_Earnings_Call_5,5,presentation,"All of our executives will present, led by Dominic Sewela, our Group Chief Executive.",,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_6,Full_Year_2019_Barloworld_Ltd_Earnings_Call_6,6,presentation,We will take questions at the end of all the presentations.,,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_7,Full_Year_2019_Barloworld_Ltd_Earnings_Call_7,7,presentation,Please use the QR codes provided for you to download the presentations as well as all the announcements that we released this morning.,,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_8,Full_Year_2019_Barloworld_Ltd_Earnings_Call_8,8,presentation,Your safety is very important to us.,,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_9,Full_Year_2019_Barloworld_Ltd_Earnings_Call_9,9,presentation,So please pay attention to the safety video that we will play shortly.,,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_10,Full_Year_2019_Barloworld_Ltd_Earnings_Call_10,10,presentation,"Our Group Chief Executive, Dominic Sewela, will start -- will kick off the presentation right after the safety video has been -- is finished.",,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2,34abc54c369a6ff50e7258be0e65b2baad751ed2_11,Full_Year_2019_Barloworld_Ltd_Earnings_Call_11,11,presentation,(presentation),,,,,,sentence-level event detection,2021-05-26_10:11:20,,earnings call transcript,various,Full_Year_2019_Barloworld_Ltd_Earnings_Call
