BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063_0,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call_0,0,operator,"Good morning, and welcome to Newell Rubbermaid's fourth quarter 2014 earnings conference call.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063_1,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call_1,1,operator,"At this time, all participants are in a listen only mode.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063_2,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call_2,2,operator,"After a brief discussion by management, we will open up the call for questions.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063_3,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call_3,3,operator,"As a reminder, today's conference is being recorded.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063_4,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call_4,4,operator,"A live webcast of this call is available at newellrubbermaid.com, on the investor relations home page under events and presentations.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063_5,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call_5,5,operator,A slide presentation is also available for download.,,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063_6,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call_6,6,operator,"I will now turn the call over to the Nancy O'Donnell, Vice President of Investor Relations.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063_7,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call_7,7,operator,"Ms. O'Donnell, you may begin.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063_8,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call_8,8,presentation,"Thank you, good morning, and welcome to Newell Rubbermaid's quarter end conference call.",,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063,e9e30d95b13c0bcca99c04761e4541d8c8fe0063_10,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call_10,10,presentation,Such statements are based on assumptions of future events that may not prove to be accurate and actual results may differ materially from current expectations.,,,,,,sentence-level event detection,2021-06-10_10:53:23,,earnings call transcript,various,Q4_2014_Newell_Rubbermaid_Inc_Earnings_Call
